year,state,quarter,suppression,totalRX
2019,NC,3,T,0
2019,NC,4,F,345493
2019,NC,4,T,0
2019,ND,1,F,20989
2019,ND,1,T,0
2019,ND,2,F,20718
2019,ND,2,T,0
2019,ND,3,F,19468
2019,ND,3,T,0
2019,ND,4,F,21173
2019,ND,4,T,0
2019,NE,1,F,49242
2019,NE,1,T,0
2019,NE,2,F,49555
2019,NE,2,T,0
2019,NE,3,F,49040
2019,NE,3,T,0
2019,NE,4,F,47594
2019,NE,4,T,0
2019,NH,1,F,42585
2019,NH,1,T,0
2019,NH,2,F,45304
2019,NH,2,T,0
2019,NH,3,F,39143
2019,NH,3,T,0
2019,NH,4,F,33512
2019,NH,4,T,0
2019,NJ,1,F,485054
2019,NJ,1,T,0
2019,NJ,2,F,518449
2019,NJ,2,T,0
2019,NJ,3,F,519178
2019,NJ,3,T,0
2019,NJ,4,F,513160
2019,NJ,4,T,0
2019,NM,1,F,130401
2019,NM,1,T,0
2019,NM,2,F,86485
2019,NM,2,T,0
2019,NM,3,F,133476
2019,NM,3,T,0
2019,NM,4,F,116006
2019,NM,4,T,0
2019,NV,1,F,151140
2019,NV,1,T,0
2019,NV,2,F,141476
2019,NV,2,T,0
2019,NV,3,F,148274
2019,NV,3,T,0
2019,NV,4,F,147540
2019,NV,4,T,0
2019,NY,1,F,2087013
2019,NY,1,T,0
2019,NY,2,F,1935279
2019,NY,2,T,0
2019,NY,3,F,1914996
2019,NY,3,T,0
2019,NY,4,F,1888159
2019,NY,4,T,0
2019,OH,1,F,1188123
2019,OH,1,T,0
2019,OH,2,F,1187462
2019,OH,2,T,0
2019,OH,3,F,1170250
2019,OH,3,T,0
2019,OH,4,F,1151011
2019,OH,4,T,0
2019,OK,1,F,101492
2019,OK,1,T,0
2019,OK,2,F,102542
2019,OK,2,T,0
2019,OK,3,F,100590
2019,OK,3,T,0
2019,OK,4,F,103144
2019,OK,4,T,0
2019,OR,1,F,264894
2019,OR,1,T,0
2019,OR,2,F,273800
2019,OR,2,T,0
2019,OR,3,F,276195
2019,OR,3,T,0
2019,OR,4,F,275122
2019,OR,4,T,0
2019,PA,1,F,922194
2019,PA,1,T,0
2019,PA,2,F,922850
2019,PA,2,T,0
2019,PA,3,F,862781
2019,PA,3,T,0
2019,PA,4,F,850881
2019,PA,4,T,0
2019,RI,1,F,76045
2019,RI,1,T,0
2019,RI,2,F,81401
2019,RI,2,T,0
2019,RI,3,F,74974
2019,RI,3,T,0
2019,RI,4,F,70074
2019,RI,4,T,0
2019,SC,1,F,105795
2019,SC,1,T,0
2019,SC,2,F,100407
2019,SC,2,T,0
2019,SC,3,F,126064
2019,SC,3,T,0
2019,SC,4,F,147489
2019,SC,4,T,0
2019,SD,1,F,14514
2019,SD,1,T,0
2019,SD,2,F,14101
2019,SD,2,T,0
2019,SD,3,F,14360
2019,SD,3,T,0
2019,SD,4,F,14612
2019,SD,4,T,0
2019,TN,1,F,364160
2019,TN,1,T,0
2019,TN,2,F,366945
2019,TN,2,T,0
2019,TN,3,F,368807
